Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,167.050003,168.774002,166.630005,168.509995,165.298187,195800
2020-01-03,166.759995,167.750000,166.268005,166.729996,163.552109,134600
2020-01-06,164.759995,166.289993,164.759995,165.850006,162.688904,169900
2020-01-07,165.979996,166.119995,165.179993,165.220001,162.070908,309300
2020-01-08,167.039993,168.970001,166.750000,168.539993,165.327606,261400
2020-01-09,170.759995,171.000000,169.000000,169.910004,166.671524,283500
2020-01-10,174.419998,174.520004,170.330002,171.309998,168.044830,602200
2020-01-13,172.710007,174.289993,172.160004,174.289993,170.968018,375600
2020-01-14,173.669998,174.074997,171.199997,171.550003,168.280243,483700
2020-01-15,172.960007,173.324997,171.830002,172.580002,169.290619,983400
2020-01-16,172.580002,173.410004,170.574997,173.410004,170.104797,495300
2020-01-17,174.990005,175.399994,173.380005,173.940002,170.624695,190800
2020-01-21,172.350006,174.300003,171.679993,174.149994,170.830673,362800
2020-01-22,175.000000,175.279999,172.580002,173.119995,169.820328,276500
2020-01-23,171.960007,172.889999,170.729996,172.259995,168.976715,268500
2020-01-24,173.779999,174.014999,171.860001,172.479996,169.192535,196800
2020-01-27,167.399994,168.669998,166.625000,168.050003,164.846970,453900
2020-01-28,169.509995,172.070007,169.449997,171.250000,167.985977,241100
2020-01-29,172.110001,173.169998,171.259995,172.649994,169.359268,283100
2020-01-30,170.479996,172.559998,170.039993,172.479996,169.192535,337300
2020-01-31,169.410004,170.419998,168.559998,168.820007,165.602295,597500
2020-02-03,168.660004,176.580002,168.324997,170.250000,167.005020,544100
2020-02-04,168.250000,169.029999,164.410004,168.529999,165.317825,1526600
2020-02-05,169.539993,169.830002,166.839996,167.880005,164.680206,833700
2020-02-06,167.589996,170.050003,167.009995,168.800003,165.582672,512700
2020-02-07,167.419998,168.300003,166.710007,166.759995,163.581543,396700
2020-02-10,167.770004,168.020004,166.410004,167.550003,164.356491,319500
2020-02-11,169.889999,171.559998,169.729996,171.160004,167.897690,307500
2020-02-12,172.440002,174.186996,172.360001,173.789993,170.477554,261500
2020-02-13,171.380005,172.889999,171.100006,172.309998,169.025772,334800
2020-02-14,172.970001,173.710007,172.460007,173.259995,169.957642,258900
2020-02-18,176.630005,178.914993,176.610001,177.669998,174.283600,498000
2020-02-19,180.360001,180.949997,178.940002,179.210007,175.794250,443200
2020-02-20,178.970001,179.889999,176.820007,177.850006,174.460175,487700
2020-02-21,176.330002,176.330002,172.699997,172.899994,169.604507,446000
2020-02-24,161.880005,165.100006,161.860001,162.990005,159.883392,1189100
2020-02-25,165.000000,165.350006,161.240005,161.509995,158.431595,764600
2020-02-26,161.889999,164.380005,159.860001,159.899994,156.852295,709200
2020-02-27,158.089996,161.369995,155.789993,156.089996,153.114914,809300
2020-02-28,154.110001,158.000000,152.509995,157.750000,154.743286,1112200
2020-03-02,156.360001,161.460007,154.639999,161.210007,158.137344,566800
2020-03-03,161.210007,163.580002,156.119995,156.729996,153.742706,528200
2020-03-04,157.580002,160.645004,155.539993,160.380005,157.323151,624600
2020-03-05,155.610001,157.250000,153.119995,154.190002,151.251114,630000
2020-03-06,152.270004,153.289993,149.300003,152.179993,149.279434,855100
2020-03-09,141.169998,145.309998,137.179993,137.729996,135.104858,1259500
2020-03-10,145.889999,147.445007,141.369995,146.339996,143.550735,949900
2020-03-11,146.350006,147.380005,140.360001,143.039993,140.313644,840300
