Date,Open,High,Low,Close,Adj Close,Volume
2020-11-06,1.570000,1.630000,1.550000,1.580000,1.580000,81500
2020-11-09,1.610000,1.610000,1.540000,1.560000,1.560000,62600
2020-11-10,1.560000,1.580000,1.510000,1.570000,1.570000,73500
2020-11-11,1.570000,1.580000,1.530000,1.580000,1.580000,51000
2020-11-12,1.560000,1.680000,1.560000,1.580000,1.580000,135000
2020-11-13,1.600000,1.640000,1.560000,1.630000,1.630000,112700
2020-11-16,1.630000,1.700000,1.630000,1.670000,1.670000,68400
2020-11-17,1.690000,1.740000,1.630000,1.680000,1.680000,103500
2020-11-18,1.690000,1.700000,1.640000,1.660000,1.660000,48400
2020-11-19,1.660000,1.720000,1.650000,1.700000,1.700000,46200
2020-11-20,1.710000,1.710000,1.660000,1.700000,1.700000,40500
2020-11-23,1.720000,1.740000,1.700000,1.720000,1.720000,61200
2020-11-24,1.730000,1.850000,1.720000,1.810000,1.810000,265000
2020-11-25,1.810000,1.910000,1.770000,1.910000,1.910000,169900
2020-11-27,1.870000,1.970000,1.870000,1.970000,1.970000,139800
2020-11-30,1.990000,2.110000,1.830000,1.830000,1.830000,239100
2020-12-01,1.830000,1.880000,1.800000,1.840000,1.840000,59700
2020-12-02,1.860000,1.880000,1.800000,1.870000,1.870000,49000
2020-12-03,1.870000,1.890000,1.820000,1.840000,1.840000,50100
2020-12-04,1.850000,1.870000,1.820000,1.870000,1.870000,68200
2020-12-07,1.850000,1.880000,1.820000,1.830000,1.830000,87800
2020-12-08,1.780000,1.820000,1.720000,1.740000,1.740000,140600
2020-12-09,1.740000,1.770000,1.700000,1.730000,1.730000,67300
2020-12-10,1.730000,1.760000,1.730000,1.740000,1.740000,37900
2020-12-11,1.740000,1.760000,1.700000,1.710000,1.710000,53500
2020-12-14,1.700000,1.720000,1.650000,1.700000,1.700000,62100
2020-12-15,1.710000,1.730000,1.700000,1.730000,1.730000,37900
2020-12-16,1.740000,1.780000,1.730000,1.750000,1.750000,66600
2020-12-17,1.740000,1.810000,1.740000,1.770000,1.770000,85100
2020-12-18,1.750000,1.800000,1.750000,1.750000,1.750000,34900
2020-12-21,1.750000,2.200000,1.750000,2.160000,2.160000,757300
2020-12-22,1.880000,1.990000,1.830000,1.950000,1.950000,315600
2020-12-23,1.860000,1.930000,1.860000,1.880000,1.880000,98600
2020-12-24,1.850000,1.920000,1.850000,1.880000,1.880000,36400
2020-12-28,1.930000,1.950000,1.850000,1.880000,1.880000,72800
2020-12-29,1.900000,1.940000,1.870000,1.870000,1.870000,41700
2020-12-30,1.880000,1.940000,1.830000,1.850000,1.850000,59800
