Date,Open,High,Low,Close,Adj Close,Volume
2020-03-19,45.160000,46.330002,42.119999,43.790001,39.128559,2538300
2020-03-20,44.830002,46.070000,42.299999,43.330002,38.717529,3900000
2020-03-23,42.900002,43.000000,39.049999,41.000000,36.635548,3344700
2020-03-24,41.799999,44.180000,40.970001,43.540001,38.905174,3275000
2020-03-25,43.660000,46.189999,41.930000,42.250000,37.752483,3625900
2020-03-26,42.619999,45.669998,41.810001,45.400002,40.567181,3516200
2020-03-27,44.000000,45.549999,43.160000,44.380001,39.655746,3046600
2020-03-30,46.250000,48.669998,45.860001,48.439999,43.283566,3754800
2020-03-31,48.830002,50.189999,46.990002,47.939999,43.266422,6194700
2020-04-01,46.150002,48.110001,46.000000,47.709999,43.058834,3426400
2020-04-02,46.939999,47.549999,44.580002,46.419998,41.894600,3265600
2020-04-03,45.790001,47.180000,45.580002,46.610001,42.066082,2567900
2020-04-06,48.400002,49.740002,47.360001,49.349998,44.538952,3545500
2020-04-07,50.470001,50.770000,47.790001,47.880001,43.212269,2407300
2020-04-08,48.360001,49.830002,47.389999,49.400002,44.584084,2659300
2020-04-09,49.230000,50.790001,49.230000,50.430000,45.513668,2012600
2020-04-13,50.330002,50.330002,48.650002,49.029999,44.250153,1775300
2020-04-14,50.150002,50.980000,49.320000,50.689999,45.748329,1917200
2020-04-15,49.830002,50.400002,48.950001,50.070000,45.188774,2265200
2020-04-16,50.160000,50.639999,49.110001,50.060001,45.179745,1724900
2020-04-17,51.000000,51.410000,49.849998,51.230000,46.235676,2143800
2020-04-20,50.759998,52.330002,50.119999,50.740002,45.793449,1901600
2020-04-21,50.049999,50.200001,48.020000,48.270000,43.564247,1857200
2020-04-22,49.160000,49.439999,48.540001,49.040001,44.259174,1740500
2020-04-23,49.240002,50.070000,48.849998,49.320000,44.511879,1942100
2020-04-24,49.599998,50.590000,48.990002,50.320000,45.414394,1963800
2020-04-27,50.740002,53.049999,50.619999,51.930000,46.867439,2208800
2020-04-28,52.520000,52.650002,51.139999,51.450001,46.434235,1903300
2020-04-29,51.950001,52.070000,50.830002,51.360001,46.353012,2540000
2020-04-30,50.930000,51.250000,49.040001,49.480000,44.656288,7132100
2020-05-01,49.000000,49.000000,47.189999,47.419998,42.797123,2235600
2020-05-04,47.290001,47.470001,46.340000,47.020000,42.436115,2546000
2020-05-05,47.540001,48.299999,47.150002,47.450001,42.824192,2137900
2020-05-06,47.820000,48.529999,47.389999,47.400002,42.779064,3022100
2020-05-07,48.060001,49.029999,48.000000,48.520000,43.789875,3117800
2020-05-08,49.310001,50.240002,48.160000,49.880001,45.017292,2767800
2020-05-11,53.090000,54.200001,52.110001,53.240002,48.049740,5884400
2020-05-12,53.459999,54.330002,50.049999,50.099998,45.215851,2421400
2020-05-13,50.029999,50.200001,47.270000,47.599998,42.959557,2340700
2020-05-14,46.650002,47.360001,45.759998,47.299999,42.688812,2640600
2020-05-15,48.299999,49.000000,47.759998,48.950001,44.177952,2548600
2020-05-18,50.070000,52.450001,50.070000,52.209999,47.120132,2710200
2020-05-19,51.900002,52.730000,51.520000,51.560001,46.533512,2086800
2020-05-20,52.020000,53.759998,51.040001,52.950001,47.788010,2745900
2020-05-21,52.700001,53.459999,52.279999,53.180000,47.995586,1410400
2020-05-22,53.049999,53.700001,52.639999,53.590000,48.365612,1364400
2020-05-26,54.770000,55.070000,52.439999,52.599998,47.472126,2524700
2020-05-27,52.759998,53.750000,51.689999,53.750000,48.510014,1911400
2020-05-28,54.310001,55.290001,53.810001,54.369999,49.069572,1656000
2020-05-29,54.500000,55.029999,53.720001,54.689999,49.358372,4376800
2020-06-01,54.480000,55.070000,54.139999,54.700001,49.367401,1247800
2020-06-02,54.520000,55.990002,54.009998,55.770000,50.333084,2941900
2020-06-03,55.990002,57.130001,55.820000,56.619999,51.100224,2163400
2020-06-04,56.169998,57.080002,55.820000,56.490002,50.982895,2077600
2020-06-05,57.060001,58.490002,57.000000,57.270000,51.686852,1856700
2020-06-08,57.060001,59.459999,56.900002,59.310001,53.527977,2562200
2020-06-09,58.680000,58.910000,57.080002,57.650002,52.029808,1458600
2020-06-10,57.919998,58.029999,55.380001,55.470001,50.062336,2206700
2020-06-11,54.099998,54.480000,52.119999,52.490002,47.372849,1888400
2020-06-12,54.000000,54.400002,51.500000,52.889999,47.733849,1747700
2020-06-15,51.830002,53.930000,51.250000,53.459999,48.248287,1946500
2020-06-16,54.799999,55.040001,53.610001,54.500000,49.186890,2564700
2020-06-17,54.509998,54.630001,53.500000,53.660000,48.428791,2102300
2020-06-18,53.500000,53.650002,52.660000,53.110001,47.932404,2023700
2020-06-19,54.139999,54.779999,53.320000,53.810001,48.564163,4682600
2020-06-22,53.689999,53.950001,52.939999,53.820000,48.573189,1285000
2020-06-23,54.290001,54.540001,53.410000,53.480000,48.266335,1589500
2020-06-24,53.000000,53.580002,51.580002,52.009998,46.939640,2300100
2020-06-25,51.660000,52.310001,51.169998,51.869999,46.813290,2493800
2020-06-26,51.759998,52.330002,50.430000,50.549999,45.621975,8788300
2020-06-29,50.959999,51.970001,50.930000,51.970001,46.903542,1604400
2020-06-30,51.279999,52.570000,50.830002,52.189999,47.546734,2559800
2020-07-01,52.320000,52.580002,51.459999,51.680000,47.082108,1633700
2020-07-02,52.320000,52.750000,51.540001,51.799999,47.191425,2371500
2020-07-06,52.220001,52.459999,51.299999,51.740002,47.136772,2284100
2020-07-07,51.009998,51.320000,50.169998,50.220001,45.752003,1619300
2020-07-08,50.320000,50.529999,49.400002,50.290001,45.815773,1975200
2020-07-09,50.189999,50.270000,48.389999,48.880001,44.531219,1575900
2020-07-10,48.759998,49.540001,48.250000,49.360001,44.968510,1841200
2020-07-13,49.610001,50.660000,49.259998,49.869999,45.433132,2143700
2020-07-14,49.630001,51.000000,49.509998,50.930000,46.398830,1669800
2020-07-15,51.490002,52.279999,51.189999,52.090000,47.455624,1642800
2020-07-16,51.919998,52.720001,51.580002,52.419998,47.756260,1387500
2020-07-17,52.599998,53.349998,52.380001,53.130001,48.403103,1139900
2020-07-20,53.259998,53.419998,52.520000,53.150002,48.421326,2959600
2020-07-21,53.540001,56.049999,53.540001,55.990002,51.008652,2661300
2020-07-22,56.000000,56.330002,55.520000,56.160000,51.163521,1531700
2020-07-23,56.270000,57.049999,56.040001,56.549999,51.518826,1685200
2020-07-24,56.750000,57.630001,56.139999,56.500000,51.473274,1504400
2020-07-27,56.270000,57.520000,55.740002,57.480000,52.366089,1704600
2020-07-28,57.340000,57.590000,56.490002,56.580002,51.546165,1524300
2020-07-29,56.880001,57.990002,56.529999,57.700001,52.566509,1894100
2020-07-30,56.810001,57.000000,55.599998,56.480000,51.455055,2437400
2020-07-31,56.430000,56.500000,53.910000,54.619999,49.760532,4732100
2020-08-03,55.549999,58.310001,55.540001,58.040001,52.876263,2856100
2020-08-04,57.759998,58.340000,57.029999,57.830002,52.684948,1890000
2020-08-05,58.639999,58.970001,57.090000,57.599998,52.475410,2764200
2020-08-06,52.500000,55.450001,52.110001,53.110001,48.384884,5229100
2020-08-07,52.619999,52.740002,51.610001,52.580002,47.902031,2844700
2020-08-10,52.580002,53.810001,52.349998,53.060001,48.339333,2161700
2020-08-11,53.360001,53.919998,52.849998,53.040001,48.321106,1782400
2020-08-12,53.480000,54.169998,53.259998,53.820000,49.031715,1635200
2020-08-13,53.419998,53.650002,52.259998,52.430000,47.765377,2608900
2020-08-14,52.200001,53.700001,51.919998,53.680000,48.904171,1985500
2020-08-17,53.700001,53.779999,52.599998,52.730000,48.038685,1616700
2020-08-18,52.700001,53.290001,51.930000,52.049999,47.419182,1723800
2020-08-19,51.980000,52.630001,51.509998,51.639999,47.045662,1358700
2020-08-20,51.369999,51.529999,50.049999,50.160000,45.697338,1729300
2020-08-21,49.950001,50.320000,49.590000,49.849998,45.414921,1629000
2020-08-24,50.230000,50.270000,49.439999,49.799999,45.369366,1365900
2020-08-25,49.849998,50.599998,49.459999,50.560001,46.061752,1781100
2020-08-26,50.209999,51.099998,49.939999,50.950001,46.417049,2038300
2020-08-27,51.189999,51.459999,50.259998,50.669998,46.161964,1932000
2020-08-28,50.599998,50.790001,49.980000,50.500000,46.007088,1119800
2020-08-31,50.250000,51.230000,50.220001,50.759998,46.243958,2279000
2020-09-01,50.520000,50.740002,48.570000,49.340000,44.950291,2032400
2020-09-02,49.619999,51.279999,49.330002,50.990002,46.453495,2355400
2020-09-03,51.349998,51.900002,49.459999,50.020000,45.569794,3189700
2020-09-04,50.169998,50.209999,49.000000,49.720001,45.296486,2368900
2020-09-08,49.669998,49.930000,48.820000,49.270000,44.886520,2825900
2020-09-09,49.560001,50.040001,48.959999,49.540001,45.132500,1560300
2020-09-10,49.310001,49.549999,48.509998,48.540001,44.221466,2394000
2020-09-11,48.840000,48.840000,47.860001,48.380001,44.075703,1481000
2020-09-14,48.610001,48.990002,46.930000,47.049999,42.864029,4552100
2020-09-15,47.439999,47.770000,46.529999,46.549999,42.408516,2600000
2020-09-16,46.740002,47.700001,46.700001,47.209999,43.009792,4038200
2020-09-17,46.700001,47.360001,45.889999,47.299999,43.091789,3926700
2020-09-18,47.299999,48.330002,47.230000,47.680000,43.437973,4227400
2020-09-21,47.029999,47.360001,46.480000,47.099998,42.909580,2632400
2020-09-22,47.099998,47.529999,46.830002,47.080002,42.891361,2423400
2020-09-23,47.200001,47.209999,45.240002,45.250000,41.224171,2526000
2020-09-24,45.500000,46.230000,44.650002,45.810001,41.734348,2880500
2020-09-25,46.700001,47.680000,46.279999,47.430000,43.210217,2944800
2020-09-28,47.970001,48.540001,47.459999,47.549999,43.319546,1837200
2020-09-29,47.630001,47.680000,46.740002,46.889999,42.718262,1545100
2020-09-30,46.590000,47.410000,46.340000,46.950001,43.220901,3221900
2020-10-01,47.189999,47.200001,45.810001,46.080002,42.419994,2115000
2020-10-02,45.520000,46.770000,45.290001,46.299999,42.622520,1747200
2020-10-05,46.500000,47.430000,46.070000,47.150002,43.405014,2820700
2020-10-06,47.590000,47.799999,46.320000,46.470001,42.779018,1854300
2020-10-07,46.549999,47.430000,46.540001,47.150002,43.405014,1758700
2020-10-08,47.290001,48.730000,46.799999,48.680000,44.813492,1774800
2020-10-09,48.919998,48.930000,47.810001,48.029999,44.215115,2002500
2020-10-12,48.230000,48.509998,47.880001,48.320000,44.482079,1138300
2020-10-13,47.799999,48.340000,47.680000,47.919998,44.113850,1256500
2020-10-14,48.000000,48.900002,47.730000,48.369999,44.528111,1240600
2020-10-15,47.740002,48.950001,47.480000,48.919998,45.034428,1180000
2020-10-16,48.889999,49.349998,48.360001,48.790001,44.914749,1284400
2020-10-19,48.779999,49.240002,47.799999,47.900002,44.095444,1791500
2020-10-20,48.230000,48.459999,47.689999,47.709999,43.920532,1678600
2020-10-21,47.470001,48.259998,47.310001,47.830002,44.030998,1294400
2020-10-22,47.900002,48.900002,47.900002,48.770000,44.896339,1396500
2020-10-23,49.110001,49.549999,48.750000,49.340000,45.421066,1290000
2020-10-26,48.880001,49.130001,47.689999,48.029999,44.215115,1643100
2020-10-27,47.849998,48.389999,47.470001,47.480000,43.708797,1473200
2020-10-28,46.549999,47.009998,45.880001,45.959999,42.309528,1698100
2020-10-29,45.830002,46.150002,44.919998,45.610001,41.987324,1894100
2020-10-30,45.490002,46.259998,45.150002,45.790001,42.153034,4173800
2020-11-02,46.799999,47.840000,46.259998,47.520000,43.745628,2496400
2020-11-03,48.529999,49.410000,48.439999,48.790001,44.914749,2180100
2020-11-04,50.000000,50.840000,49.299999,49.439999,45.513115,2901700
2020-11-05,51.509998,54.279999,51.500000,53.060001,48.845604,4443900
2020-11-06,53.230000,53.549999,52.240002,52.639999,48.458961,2255600
2020-11-09,55.500000,56.299999,54.029999,55.410000,51.008945,3043300
2020-11-10,55.599998,57.830002,55.209999,57.369999,52.813263,3553200
2020-11-11,57.540001,57.689999,55.880001,56.230000,51.763813,1899400
2020-11-12,55.639999,56.490002,55.200001,56.000000,51.552086,1612100
2020-11-13,56.360001,57.590000,55.990002,57.430000,52.868504,1435100
2020-11-16,58.500000,59.189999,58.020000,58.470001,53.825905,2167200
2020-11-17,55.000000,55.340000,53.200001,54.680000,50.336929,3749700
2020-11-18,55.110001,55.950001,53.189999,53.320000,49.084942,2497300
2020-11-19,52.980000,52.980000,51.509998,52.290001,48.136761,2834000
2020-11-20,52.080002,52.549999,51.270000,51.860001,47.740913,2449100
2020-11-23,52.349998,52.750000,51.700001,52.290001,48.136761,1982500
2020-11-24,52.889999,54.130001,52.400002,53.970001,49.683323,2287600
2020-11-25,54.029999,54.130001,53.200001,53.770000,49.499207,1908800
2020-11-27,53.590000,54.250000,53.490002,53.779999,49.508408,788100
2020-11-30,53.900002,54.799999,53.500000,54.590000,50.254078,5380600
2020-12-01,55.400002,55.439999,53.869999,54.029999,49.738556,2231400
2020-12-02,53.869999,55.860001,53.799999,55.650002,51.229877,3001500
2020-12-03,55.720001,56.180000,54.900002,55.430000,51.027351,3345200
2020-12-04,55.720001,56.990002,55.070000,56.990002,52.463459,2223700
2020-12-07,56.630001,56.630001,55.060001,55.400002,50.999741,2778200
2020-12-08,55.290001,56.630001,55.139999,56.470001,51.984749,1487400
2020-12-09,56.459999,56.689999,55.419998,56.150002,51.690170,1245600
2020-12-10,55.709999,56.049999,55.230000,55.450001,51.045773,1649700
2020-12-11,55.090000,55.130001,53.930000,54.279999,49.968693,2268000
2020-12-14,54.910000,55.020000,53.360001,53.549999,49.296680,1953800
2020-12-15,54.049999,55.220001,54.000000,54.919998,50.557861,1494300
2020-12-16,54.709999,54.860001,54.119999,54.240002,49.931877,1139100
2020-12-17,54.610001,54.660000,53.660000,54.220001,49.913460,3102600
2020-12-18,54.180000,55.029999,53.820000,54.959999,50.594685,2925400
2020-12-21,54.000000,54.439999,53.299999,54.020000,49.729347,1740500
2020-12-22,54.099998,54.419998,53.549999,53.630001,49.370327,1171800
2020-12-23,53.770000,54.290001,53.639999,53.860001,49.582058,925200
2020-12-24,53.930000,54.070000,53.310001,53.799999,49.526825,349600
2020-12-28,54.090000,54.430000,53.310001,53.660000,49.397938,975300
2020-12-29,53.880001,54.090000,53.139999,53.500000,49.250652,925300
2020-12-30,53.570000,53.840000,53.119999,53.490002,49.241447,1122200
2020-12-31,52.950001,53.630001,52.639999,53.560001,49.757977,1251800
2021-01-04,53.880001,54.040001,52.110001,52.930000,49.172703,2861000
2021-01-05,53.070000,53.650002,51.930000,53.119999,49.349209,1846300
2021-01-06,53.389999,55.200001,53.230000,55.060001,51.151497,2775800
2021-01-07,55.209999,56.560001,55.060001,56.310001,52.312759,3344600
2021-01-08,56.650002,56.990002,55.549999,55.910000,51.941158,2137500
2021-01-11,55.599998,56.330002,55.470001,55.740002,51.783230,1271500
2021-01-12,55.900002,56.240002,55.470001,55.990002,52.015480,1277900
2021-01-13,55.910000,56.240002,55.389999,55.400002,51.467365,994000
2021-01-14,55.340000,55.910000,54.759998,55.389999,51.458073,1681300
2021-01-15,55.330002,55.580002,54.200001,55.439999,51.504520,1257700
2021-01-19,55.630001,55.730000,54.540001,54.810001,50.919250,1674900
2021-01-20,54.820000,55.029999,54.189999,54.590000,50.714867,1605900
2021-01-21,54.450001,55.310001,53.150002,55.070000,51.160782,1995100
2021-01-22,54.880001,55.730000,54.700001,55.389999,51.458073,1326200
2021-01-25,54.939999,55.299999,54.380001,55.029999,51.123631,1429800
2021-01-26,55.150002,55.849998,54.939999,55.480000,51.541683,893600
2021-01-27,54.980000,55.619999,54.709999,55.290001,51.365177,2733800
2021-01-28,55.450001,56.320000,55.250000,55.570000,51.625294,1856000
2021-01-29,55.630001,55.810001,53.220001,53.730000,49.915905,2622100
2021-02-01,53.930000,54.880001,53.820000,54.480000,50.612671,1593100
2021-02-02,55.799999,56.270000,54.470001,54.540001,50.668415,1571600
2021-02-03,54.189999,54.570000,53.709999,54.400002,50.538345,1312400
2021-02-04,54.709999,56.470001,54.360001,55.980000,52.006184,2823600
2021-02-05,55.200001,55.750000,53.009998,54.259998,50.408287,3019000
2021-02-08,54.349998,54.500000,51.810001,52.910000,49.154118,4018600
2021-02-09,53.150002,53.480000,52.240002,52.950001,49.191273,2216900
2021-02-10,53.200001,53.509998,52.830002,53.060001,49.293472,1797800
2021-02-11,53.119999,53.180000,51.849998,52.410000,48.689617,1754500
2021-02-12,52.000000,52.410000,51.540001,51.860001,48.178658,1983500
2021-02-16,52.130001,52.189999,51.459999,51.750000,48.076458,2043100
2021-02-17,51.500000,52.110001,50.779999,51.720001,48.048595,2137900
2021-02-18,51.500000,51.669998,51.099998,51.369999,47.723434,2042200
2021-02-19,51.340000,52.130001,51.270000,52.000000,48.308716,2368100
2021-02-22,52.020000,52.340000,51.529999,52.130001,48.429485,1741000
2021-02-23,52.340000,52.599998,51.509998,51.980000,48.290131,2201600
2021-02-24,52.049999,53.160000,51.950001,52.549999,48.819668,2366700
2021-02-25,52.730000,53.439999,51.880001,52.139999,48.438778,2040300
2021-02-26,52.150002,52.220001,51.380001,51.520000,47.862793,2850400
2021-03-01,51.939999,53.040001,51.830002,52.750000,49.005474,1887000
2021-03-02,53.060001,53.340000,52.759998,52.970001,49.209866,1984100
2021-03-03,52.779999,53.480000,52.480000,53.250000,49.469982,2180000
2021-03-04,53.020000,53.349998,51.630001,52.200001,48.494518,2486800
2021-03-05,52.500000,53.680000,51.930000,53.490002,49.692951,2485400
2021-03-08,54.060001,55.169998,53.619999,54.700001,50.817047,1744300
2021-03-09,54.759998,55.540001,54.299999,54.310001,50.454739,1839600
2021-03-10,54.779999,56.419998,54.139999,56.169998,52.182701,1840600
2021-03-11,56.169998,56.580002,55.380001,55.720001,51.764648,2276100
2021-03-12,56.169998,57.680000,55.910000,57.349998,53.278942,2233200
2021-03-15,57.259998,58.080002,57.119999,58.000000,53.882797,1523100
2021-03-16,57.849998,58.080002,57.270000,57.270000,53.204624,1516900
2021-03-17,57.630001,58.400002,57.410000,57.939999,53.827053,1797600
2021-03-18,57.810001,58.889999,57.810001,58.279999,54.142918,1606500
2021-03-19,58.090000,59.389999,58.009998,58.680000,54.514534,3672100
2021-03-22,58.509998,59.220001,58.130001,59.139999,54.941872,2037000
2021-03-23,59.020000,59.189999,57.549999,57.700001,53.604095,1900500
2021-03-24,57.810001,60.150002,57.730000,59.110001,54.914001,2048900
2021-03-25,59.320000,60.660000,58.610001,60.389999,56.103134,1816500
2021-03-26,61.000000,61.900002,60.849998,61.860001,57.468788,1926200
2021-03-29,61.709999,62.759998,61.549999,62.459999,58.026199,1989300
2021-03-30,62.509998,62.959999,61.950001,62.279999,57.858982,1550200
2021-03-31,61.799999,62.070000,60.730000,60.750000,56.881454,2311800
2021-04-01,60.580002,60.930000,59.410000,60.880001,57.003181,1610400
2021-04-05,61.049999,61.209999,60.070000,60.540001,56.684826,1871400
2021-04-06,60.790001,61.080002,60.169998,60.240002,56.403934,1410500
2021-04-07,60.360001,60.779999,60.139999,60.700001,56.834644,1288100
2021-04-08,60.290001,60.590000,58.820000,59.250000,55.476978,1708900
2021-04-09,59.430000,60.049999,59.340000,60.049999,56.226032,1284200
2021-04-12,60.049999,61.160000,60.049999,60.860001,56.984455,1645300
2021-04-13,60.730000,60.730000,59.380001,60.139999,56.310303,1824500
2021-04-14,59.970001,61.119999,59.959999,60.820000,56.946999,1343200
2021-04-15,60.549999,61.090000,60.410000,60.869999,56.993816,1776900
2021-04-16,61.049999,61.459999,60.430000,61.310001,57.405796,1660300
2021-04-19,61.580002,61.770000,60.889999,61.230000,57.330891,1480500
2021-04-20,60.500000,61.299999,60.410000,61.049999,57.162350,1198000
2021-04-21,61.529999,62.110001,61.330002,61.709999,57.780323,1413900
2021-04-22,61.720001,61.950001,60.599998,60.689999,56.825279,1867800
2021-04-23,60.700001,61.570000,60.189999,61.410000,57.499428,1350900
2021-04-26,61.570000,61.570000,60.290001,60.480000,56.628651,1527600
2021-04-27,60.259998,60.259998,59.419998,59.759998,55.954494,1742400
2021-04-28,59.590000,60.790001,59.560001,60.080002,56.254124,1418800
2021-04-29,60.299999,60.730000,60.290001,60.660000,56.797192,1279700
2021-04-30,60.880001,60.910000,60.119999,60.340000,56.497566,2070900
2021-05-03,60.900002,61.860001,60.549999,61.549999,57.630520,2192300
2021-05-04,61.599998,62.040001,61.270000,62.020000,58.070580,1909900
2021-05-05,61.400002,61.410000,59.450001,60.830002,56.956367,2991400
2021-05-06,55.689999,56.650002,54.130001,56.540001,52.939548,7120500
2021-05-07,56.549999,58.730000,56.549999,58.160000,54.456387,3158300
2021-05-10,56.860001,59.520000,56.860001,58.330002,54.615566,3285000
2021-05-11,58.000000,58.189999,55.950001,56.169998,52.593102,2441300
2021-05-12,56.369999,56.820000,55.549999,55.810001,52.256042,2666700
2021-05-13,55.799999,56.590000,55.599998,56.099998,52.527565,2565900
2021-05-14,56.250000,56.439999,55.910000,56.340000,52.752285,2137100
2021-05-17,56.180000,56.810001,55.770000,56.450001,52.855282,1964200
2021-05-18,56.270000,56.549999,55.650002,56.270000,52.686741,1782200
2021-05-19,55.950001,56.459999,55.240002,55.939999,52.377750,3432500
2021-05-20,55.980000,57.450001,55.759998,57.049999,53.417068,2246700
2021-05-21,57.360001,58.279999,57.189999,57.340000,53.688606,1697900
2021-05-24,57.639999,57.639999,56.619999,56.630001,53.023819,1260500
2021-05-25,56.410000,56.680000,55.529999,55.619999,52.078133,2077000
2021-05-26,55.580002,56.230000,54.770000,56.080002,52.508842,2531200
2021-05-27,56.410000,56.639999,55.959999,56.070000,52.499477,3727200
2021-05-28,56.349998,56.389999,55.910000,56.070000,52.499477,1612900
2021-06-01,56.099998,56.259998,55.279999,55.560001,52.021954,1808700
2021-06-02,55.930000,56.459999,55.439999,56.189999,52.611832,2220400
2021-06-03,55.889999,56.619999,55.889999,56.349998,52.761650,1373300
2021-06-04,56.580002,56.639999,56.220001,56.560001,52.958279,1789700
2021-06-07,56.869999,59.090000,56.740002,58.900002,55.149265,3846000
2021-06-08,58.950001,59.490002,58.139999,58.840000,55.093086,3566700
2021-06-09,59.049999,59.369999,58.509998,58.560001,54.830917,1735500
2021-06-10,58.849998,60.160000,58.540001,60.009998,56.188580,2860200
2021-06-11,60.320000,60.380001,59.119999,59.310001,55.533154,3762500
2021-06-14,59.090000,59.330002,57.730000,58.330002,54.615566,2781200
2021-06-15,58.380001,58.630001,57.950001,58.270000,54.559383,1812300
2021-06-16,58.259998,58.560001,57.330002,57.500000,53.838417,2118600
2021-06-17,57.830002,57.830002,56.310001,57.389999,53.735420,2345900
2021-06-18,56.759998,57.009998,55.939999,56.049999,52.480747,4153000
2021-06-21,56.299999,56.910000,56.139999,56.680000,53.070637,2025800
2021-06-22,56.650002,56.840000,56.029999,56.689999,53.079990,2349400
2021-06-23,56.820000,56.830002,55.630001,56.279999,52.696102,2425300
2021-06-24,56.380001,56.509998,55.910000,56.189999,52.611832,1421800
2021-06-25,56.209999,57.599998,55.910000,57.279999,53.632423,5591700
2021-06-28,57.279999,57.509998,56.700001,57.250000,53.604336,1705500
2021-06-29,57.459999,58.150002,57.259998,57.400002,53.744785,2040500
2021-06-30,57.000000,57.209999,56.570000,57.090000,53.915722,2120300
2021-07-01,57.139999,58.400002,57.139999,57.939999,54.718456,1628500
2021-07-02,57.820000,58.009998,57.189999,57.880001,54.661797,1436700
2021-07-06,57.630001,57.689999,56.250000,56.950001,53.783501,2097700
2021-07-07,56.900002,57.430000,56.660000,57.020000,53.849609,1859700
2021-07-08,56.570000,56.869999,55.939999,56.619999,53.471851,2203200
2021-07-09,57.130001,57.490002,56.939999,57.180000,54.000713,1299700
2021-07-12,56.939999,57.700001,56.740002,57.439999,54.246254,1296100
2021-07-13,57.349998,57.689999,56.860001,57.099998,53.925159,1347400
2021-07-14,57.139999,57.360001,56.740002,57.070000,53.896835,1189400
2021-07-15,56.709999,57.169998,56.709999,56.770000,53.613510,975000
