Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,60.240002,60.970001,60.220001,60.840000,54.984589,18056000
2020-01-03,59.810001,60.700001,59.810001,60.099998,54.315807,15293900
2020-01-06,59.590000,60.200001,59.330002,59.930000,54.162174,17755200
2020-01-07,59.779999,59.799999,58.889999,58.930000,53.258408,21876100
2020-01-08,58.889999,59.320000,58.520000,58.970001,53.294571,23133500
2020-01-09,59.049999,59.509998,58.830002,59.299999,53.592808,18813300
2020-01-10,59.570000,60.080002,58.869999,58.939999,53.267448,15200600
2020-01-13,59.169998,59.779999,59.080002,59.590000,53.854897,16453300
2020-01-14,59.490002,59.740002,59.189999,59.430000,53.710293,17051200
2020-01-15,59.299999,59.650002,58.750000,58.939999,53.267448,18498800
2020-01-16,59.259998,59.840000,59.070000,59.660000,53.918159,21365500
2020-01-17,59.980000,60.000000,59.240002,59.599998,53.863926,21803400
2020-01-21,59.810001,61.250000,59.790001,60.549999,54.722500,28358500
2020-01-22,61.040001,62.849998,60.970001,62.730000,56.692699,29475100
2020-01-23,62.860001,63.709999,62.810001,63.320000,57.225906,42778700
2020-01-24,66.570000,69.290001,66.459999,68.470001,61.880257,84711000
2020-01-27,66.720001,67.419998,65.599998,65.690002,59.367817,30764000
2020-01-28,66.500000,67.580002,65.940002,67.309998,60.831905,30915400
2020-01-29,67.629997,68.059998,66.169998,66.330002,59.946213,18055800
2020-01-30,65.639999,66.500000,64.930000,66.470001,60.072739,18522400
2020-01-31,65.800003,65.980003,63.669998,63.930000,57.777206,25268400
2020-02-03,64.459999,65.040001,64.300003,64.419998,58.220036,16646600
2020-02-04,65.769997,66.059998,64.919998,65.459999,59.159950,20970800
2020-02-05,66.690002,67.599998,66.129997,67.339996,60.859013,23401400
2020-02-06,67.300003,67.400002,66.769997,67.089996,60.931667,17408000
2020-02-07,66.860001,67.300003,66.010002,66.019997,59.959881,18134600
2020-02-10,65.559998,66.400002,65.440002,66.389999,60.295918,22299300
2020-02-11,66.830002,67.709999,66.570000,67.410004,61.222309,17975600
2020-02-12,67.599998,68.089996,67.309998,67.459999,61.267712,15586600
2020-02-13,66.989998,67.650002,66.739998,67.440002,61.249542,11602700
2020-02-14,67.519997,67.860001,66.820000,67.269997,61.095139,13405500
2020-02-18,66.660004,66.690002,65.879997,66.139999,60.068874,12758400
2020-02-19,66.389999,67.199997,66.180000,67.110001,60.949833,13551200
2020-02-20,67.040001,67.290001,64.559998,65.449997,59.442211,26452600
2020-02-21,65.180000,65.250000,64.040001,64.339996,58.434097,20775900
2020-02-24,61.610001,62.770000,61.320000,61.759998,56.090916,26903100
2020-02-25,61.990002,62.279999,59.459999,59.730000,54.247265,34495700
2020-02-26,60.110001,60.820000,59.270000,59.650002,54.174606,26190100
2020-02-27,57.930000,58.509998,55.799999,55.830002,50.705254,42226900
2020-02-28,54.299999,56.380001,53.599998,55.520000,50.423706,60721700
2020-03-02,55.790001,58.220001,54.520000,58.180000,52.839535,43140300
2020-03-03,58.029999,59.020000,55.400002,55.970001,50.832401,49740300
2020-03-04,57.009998,58.709999,56.160000,58.680000,53.293636,29223100
2020-03-05,57.060001,58.660000,56.610001,56.959999,51.731522,29099200
2020-03-06,55.180000,56.009998,54.540001,55.770000,50.650757,36259200
2020-03-09,51.919998,52.709999,50.000000,50.849998,46.182373,56197000
2020-03-10,52.759998,54.000000,50.430000,53.980000,49.025066,36569000
2020-03-11,52.389999,53.540001,51.009998,51.660000,46.918018,38563500
2020-03-12,47.990002,50.090000,45.369999,45.540001,41.359783,50661700
2020-03-13,48.259998,55.000000,47.740002,54.430000,49.433758,48805100
2020-03-16,47.509998,52.250000,43.630001,44.610001,40.515152,53878900
2020-03-17,45.759998,51.630001,45.200001,50.080002,45.483055,52085200
2020-03-18,46.709999,50.049999,45.200001,47.610001,43.239773,49309900
2020-03-19,47.840000,49.230000,45.160000,45.939999,41.723072,44538000
2020-03-20,46.509998,49.419998,45.470001,45.830002,41.623177,52344000
2020-03-23,46.020000,50.490002,45.910000,49.580002,45.028950,46698500
2020-03-24,53.139999,54.639999,51.349998,52.400002,47.590096,50019800
2020-03-25,52.480000,53.790001,49.910000,51.259998,46.554733,41106100
2020-03-26,51.740002,55.950001,51.660000,55.540001,50.441868,41459800
